order_id,Category,sub_category,product_id,cost_price,list_price,Quantity,discount_percent,Discount_value,selling_price,profit
6169,Office Supplies,Paper,OFF-PA-10004530,20,20,2,2,0.4,19.6,-0.3999999999999986
6170,Office Supplies,Paper,OFF-PA-10002986,10,10,2,3,0.3,9.7,-0.3000000000000007
6171,Office Supplies,Binders,OFF-BI-10000948,30,30,3,5,1.5,28.5,-1.5
6172,Office Supplies,Art,OFF-AR-10001545,0,0,2,5,0.0,0.0,0.0
6173,Office Supplies,Binders,OFF-BI-10001758,20,30,5,5,1.5,28.5,8.5
6174,Technology,Accessories,TEC-AC-10003237,20,20,2,5,1.0,19.0,-1.0
6175,Office Supplies,Storage,OFF-ST-10002011,710,840,2,3,25.2,814.8,104.79999999999995
6176,Furniture,Chairs,FUR-CH-10000309,1420,1690,4,3,50.699999999999996,1639.3,219.29999999999995
6177,Office Supplies,Storage,OFF-ST-10002444,80,90,7,2,1.8,88.2,8.200000000000003
6178,Office Supplies,Envelopes,OFF-EN-10001453,100,120,2,5,6.0,114.0,14.0
6179,Office Supplies,Paper,OFF-PA-10001801,20,20,4,2,0.4,19.6,-0.3999999999999986
6180,Office Supplies,Storage,OFF-ST-10000563,60,60,2,3,1.7999999999999998,58.2,-1.7999999999999972
6181,Technology,Phones,TEC-PH-10000369,510,630,5,3,18.9,611.1,101.10000000000002
6182,Technology,Phones,TEC-PH-10002538,90,110,3,2,2.2,107.8,17.799999999999997
6183,Office Supplies,Binders,OFF-BI-10000050,10,10,2,5,0.5,9.5,-0.5
6184,Office Supplies,Storage,OFF-ST-10004186,710,890,8,3,26.7,863.3,153.29999999999995
6185,Furniture,Chairs,FUR-CH-10004218,380,400,5,5,20.0,380.0,0.0
6186,Office Supplies,Art,OFF-AR-10002952,100,110,10,4,4.4,105.6,5.599999999999994
6187,Office Supplies,Storage,OFF-ST-10003058,60,70,3,5,3.5,66.5,6.5
6188,Office Supplies,Binders,OFF-BI-10003963,20,30,6,2,0.6,29.4,9.399999999999999
6189,Office Supplies,Art,OFF-AR-10001955,110,120,6,4,4.8,115.2,5.200000000000003
6190,Technology,Phones,TEC-PH-10004345,360,380,4,3,11.4,368.6,8.600000000000023
6191,Furniture,Furnishings,FUR-FU-10003192,750,800,9,5,40.0,760.0,10.0
6192,Office Supplies,Storage,OFF-ST-10001325,30,30,3,2,0.6,29.4,-0.6000000000000014
6193,Office Supplies,Paper,OFF-PA-10000019,20,30,5,2,0.6,29.4,9.399999999999999
6194,Office Supplies,Binders,OFF-BI-10003429,10,10,5,5,0.5,9.5,-0.5
6195,Office Supplies,Paper,OFF-PA-10000176,70,80,5,3,2.4,77.6,7.599999999999994
6196,Technology,Phones,TEC-PH-10004165,300,330,2,3,9.9,320.1,20.100000000000023
6197,Office Supplies,Storage,OFF-ST-10000352,60,70,3,3,2.1,67.9,7.900000000000006
6198,Office Supplies,Paper,OFF-PA-10000726,50,60,7,4,2.4,57.6,7.600000000000001
6199,Technology,Phones,TEC-PH-10001536,50,50,3,2,1.0,49.0,-1.0
6200,Office Supplies,Paper,OFF-PA-10001790,80,100,2,5,5.0,95.0,15.0
6201,Technology,Copiers,TEC-CO-10001766,1370,1440,4,3,43.199999999999996,1396.8,26.799999999999955
6202,Technology,Accessories,TEC-AC-10004396,30,40,3,5,2.0,38.0,8.0
6203,Furniture,Chairs,FUR-CH-10001708,460,560,5,4,22.400000000000002,537.6,77.60000000000002
6204,Technology,Phones,TEC-PH-10001305,190,240,8,4,9.6,230.4,40.400000000000006
6205,Furniture,Furnishings,FUR-FU-10002885,10,10,2,2,0.2,9.8,-0.1999999999999993
6206,Office Supplies,Paper,OFF-PA-10000726,50,50,7,5,2.5,47.5,-2.5
6207,Office Supplies,Fasteners,OFF-FA-10003112,30,30,4,2,0.6,29.4,-0.6000000000000014
6208,Furniture,Chairs,FUR-CH-10002372,50,60,1,2,1.2,58.8,8.799999999999997
6209,Office Supplies,Storage,OFF-ST-10000563,50,50,2,5,2.5,47.5,-2.5
6210,Office Supplies,Binders,OFF-BI-10003925,2260,2790,9,2,55.800000000000004,2734.2,474.1999999999998
6211,Office Supplies,Storage,OFF-ST-10003306,890,1000,7,3,30.0,970.0,80.0
6212,Furniture,Furnishings,FUR-FU-10001475,60,70,3,4,2.8000000000000003,67.2,7.200000000000003
6213,Office Supplies,Fasteners,OFF-FA-10003495,20,20,3,2,0.4,19.6,-0.3999999999999986
6214,Office Supplies,Appliances,OFF-AP-10004708,70,80,2,3,2.4,77.6,7.599999999999994
6215,Office Supplies,Envelopes,OFF-EN-10001219,10,10,1,4,0.4,9.6,-0.40000000000000036
6216,Furniture,Furnishings,FUR-FU-10000087,60,70,3,2,1.4000000000000001,68.6,8.599999999999994
6217,Office Supplies,Envelopes,OFF-EN-10001539,50,60,8,2,1.2,58.8,8.799999999999997
6218,Technology,Phones,TEC-PH-10004897,20,30,3,3,0.8999999999999999,29.1,9.100000000000001
6219,Technology,Phones,TEC-PH-10001300,110,130,6,5,6.5,123.5,13.5
6220,Technology,Phones,TEC-PH-10001557,170,190,2,3,5.7,184.3,14.300000000000011
6221,Office Supplies,Storage,OFF-ST-10000617,20,20,7,2,0.4,19.6,-0.3999999999999986
6222,Office Supplies,Labels,OFF-LA-10000121,60,60,9,4,2.4,57.6,-2.3999999999999986
6223,Furniture,Furnishings,FUR-FU-10000087,60,70,4,4,2.8000000000000003,67.2,7.200000000000003
6224,Office Supplies,Art,OFF-AR-10000422,10,10,7,3,0.3,9.7,-0.3000000000000007
6225,Office Supplies,Storage,OFF-ST-10004123,180,220,3,2,4.4,215.6,35.599999999999994
6226,Furniture,Bookcases,FUR-BO-10003660,60,70,1,4,2.8000000000000003,67.2,7.200000000000003
6227,Furniture,Chairs,FUR-CH-10000422,260,290,4,2,5.8,284.2,24.19999999999999
6228,Technology,Phones,TEC-PH-10002923,80,90,3,4,3.6,86.4,6.400000000000006
6229,Technology,Phones,TEC-PH-10004093,90,110,4,4,4.4,105.6,15.599999999999994
6230,Technology,Accessories,TEC-AC-10000171,50,60,3,2,1.2,58.8,8.799999999999997
6231,Office Supplies,Art,OFF-AR-10001166,30,30,4,5,1.5,28.5,-1.5
6232,Furniture,Chairs,FUR-CH-10003199,150,180,2,3,5.3999999999999995,174.6,24.599999999999994
6233,Office Supplies,Paper,OFF-PA-10002005,20,20,3,5,1.0,19.0,-1.0
6234,Office Supplies,Paper,OFF-PA-10004101,70,70,11,3,2.1,67.9,-2.0999999999999943
6235,Office Supplies,Binders,OFF-BI-10004600,1190,1470,5,3,44.1,1425.9,235.9000000000001
6236,Technology,Phones,TEC-PH-10000127,60,80,5,3,2.4,77.6,17.599999999999994
6237,Office Supplies,Envelopes,OFF-EN-10004386,60,60,3,2,1.2,58.8,-1.2000000000000028
6238,Office Supplies,Binders,OFF-BI-10004506,20,30,4,3,0.8999999999999999,29.1,9.100000000000001
6239,Furniture,Furnishings,FUR-FU-10004597,140,170,3,2,3.4,166.6,26.599999999999994
6240,Office Supplies,Storage,OFF-ST-10001496,300,360,2,4,14.4,345.6,45.60000000000002
6241,Office Supplies,Binders,OFF-BI-10004236,10,10,1,4,0.4,9.6,-0.40000000000000036
6242,Furniture,Furnishings,FUR-FU-10001185,230,250,8,2,5.0,245.0,15.0
6243,Office Supplies,Binders,OFF-BI-10000977,20,20,2,5,1.0,19.0,-1.0
6244,Office Supplies,Supplies,OFF-SU-10004782,30,30,3,3,0.8999999999999999,29.1,-0.8999999999999986
6245,Office Supplies,Art,OFF-AR-10002067,100,120,6,4,4.8,115.2,15.200000000000003
6246,Furniture,Furnishings,FUR-FU-10002364,20,20,3,2,0.4,19.6,-0.3999999999999986
6247,Technology,Accessories,TEC-AC-10002018,10,10,2,5,0.5,9.5,-0.5
6248,Office Supplies,Binders,OFF-BI-10000632,40,40,1,4,1.6,38.4,-1.6000000000000014
6249,Furniture,Furnishings,FUR-FU-10003981,10,10,3,4,0.4,9.6,-0.40000000000000036
6250,Office Supplies,Appliances,OFF-AP-10001564,390,470,2,4,18.8,451.2,61.19999999999999
6251,Office Supplies,Paper,OFF-PA-10004082,10,10,1,4,0.4,9.6,-0.40000000000000036
6252,Office Supplies,Appliances,OFF-AP-10004249,0,0,1,2,0.0,0.0,0.0
6253,Office Supplies,Paper,OFF-PA-10003441,60,60,9,5,3.0,57.0,-3.0
6254,Technology,Phones,TEC-PH-10004922,180,200,3,5,10.0,190.0,10.0
6255,Furniture,Furnishings,FUR-FU-10001731,20,20,8,3,0.6,19.4,-0.6000000000000014
6256,Office Supplies,Labels,OFF-LA-10000134,10,10,4,3,0.3,9.7,-0.3000000000000007
6257,Office Supplies,Binders,OFF-BI-10003166,0,0,1,3,0.0,0.0,0.0
6258,Office Supplies,Supplies,OFF-SU-10000646,360,380,2,5,19.0,361.0,1.0
6259,Office Supplies,Envelopes,OFF-EN-10004459,20,20,3,5,1.0,19.0,-1.0
6260,Office Supplies,Binders,OFF-BI-10003529,10,10,4,4,0.4,9.6,-0.40000000000000036
6261,Office Supplies,Binders,OFF-BI-10002949,10,10,3,2,0.2,9.8,-0.1999999999999993
6262,Office Supplies,Labels,OFF-LA-10001158,30,40,4,3,1.2,38.8,8.799999999999997
6263,Office Supplies,Binders,OFF-BI-10004584,400,440,7,3,13.2,426.8,26.80000000000001
6264,Office Supplies,Binders,OFF-BI-10004965,30,30,3,3,0.8999999999999999,29.1,-0.8999999999999986
6265,Office Supplies,Binders,OFF-BI-10004654,30,30,5,5,1.5,28.5,-1.5
6266,Office Supplies,Paper,OFF-PA-10000141,0,0,2,2,0.0,0.0,0.0
6267,Office Supplies,Paper,OFF-PA-10001019,120,140,9,4,5.6000000000000005,134.4,14.400000000000006
6268,Technology,Phones,TEC-PH-10002496,290,310,2,2,6.2,303.8,13.800000000000011
6269,Office Supplies,Binders,OFF-BI-10000829,20,20,5,3,0.6,19.4,-0.6000000000000014
6270,Technology,Phones,TEC-PH-10001448,30,40,1,2,0.8,39.2,9.200000000000003
6271,Furniture,Chairs,FUR-CH-10004983,1030,1160,9,2,23.2,1136.8,106.79999999999995
6272,Office Supplies,Art,OFF-AR-10004022,170,180,5,3,5.3999999999999995,174.6,4.599999999999994
6273,Technology,Accessories,TEC-AC-10001284,100,120,7,4,4.8,115.2,15.200000000000003
6274,Furniture,Furnishings,FUR-FU-10001847,10,10,3,5,0.5,9.5,-0.5
6275,Technology,Accessories,TEC-AC-10004595,400,430,3,5,21.5,408.5,8.5
6276,Furniture,Furnishings,FUR-FU-10004164,20,20,5,3,0.6,19.4,-0.6000000000000014
6277,Office Supplies,Labels,OFF-LA-10001074,80,90,7,4,3.6,86.4,6.400000000000006
6278,Office Supplies,Storage,OFF-ST-10000604,60,70,2,2,1.4000000000000001,68.6,8.599999999999994
6279,Technology,Phones,TEC-PH-10000148,20,20,2,4,0.8,19.2,-0.8000000000000007
6280,Office Supplies,Binders,OFF-BI-10000042,10,10,3,5,0.5,9.5,-0.5
6281,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3,0.3,9.7,-0.3000000000000007
6282,Furniture,Furnishings,FUR-FU-10002874,50,60,2,3,1.7999999999999998,58.2,8.200000000000003
6283,Office Supplies,Storage,OFF-ST-10003994,120,140,3,5,7.0,133.0,13.0
6284,Office Supplies,Envelopes,OFF-EN-10001453,280,300,5,3,9.0,291.0,11.0
6285,Furniture,Chairs,FUR-CH-10000988,490,560,5,3,16.8,543.2,53.200000000000045
6286,Furniture,Tables,FUR-TA-10003238,590,660,2,3,19.8,640.2,50.200000000000045
6287,Technology,Phones,TEC-PH-10001061,200,240,3,5,12.0,228.0,28.0
6288,Furniture,Tables,FUR-TA-10003715,460,500,3,5,25.0,475.0,15.0
6289,Office Supplies,Binders,OFF-BI-10001597,160,200,6,3,6.0,194.0,34.0
6290,Furniture,Chairs,FUR-CH-10004063,790,920,4,3,27.599999999999998,892.4,102.39999999999998
6291,Furniture,Furnishings,FUR-FU-10001979,280,330,8,2,6.6000000000000005,323.4,43.39999999999998
6292,Furniture,Chairs,FUR-CH-10001854,610,700,2,4,28.0,672.0,62.0
6293,Technology,Phones,TEC-PH-10002923,70,90,3,5,4.5,85.5,15.5
6294,Office Supplies,Art,OFF-AR-10004691,50,60,3,4,2.4,57.6,7.600000000000001
6295,Office Supplies,Binders,OFF-BI-10002931,30,30,1,3,0.8999999999999999,29.1,-0.8999999999999986
6296,Office Supplies,Appliances,OFF-AP-10002651,1570,1740,6,2,34.800000000000004,1705.2,135.20000000000005
6297,Office Supplies,Storage,OFF-ST-10000689,670,700,5,2,14.0,686.0,16.0
6298,Office Supplies,Paper,OFF-PA-10003302,120,140,4,3,4.2,135.8,15.800000000000011
6299,Office Supplies,Binders,OFF-BI-10001460,40,40,3,4,1.6,38.4,-1.6000000000000014
6300,Furniture,Furnishings,FUR-FU-10003489,30,30,3,5,1.5,28.5,-1.5
6301,Office Supplies,Binders,OFF-BI-10002794,20,20,3,4,0.8,19.2,-0.8000000000000007
6302,Office Supplies,Envelopes,OFF-EN-10000461,10,10,2,5,0.5,9.5,-0.5
6303,Technology,Phones,TEC-PH-10001305,190,200,5,2,4.0,196.0,6.0
6304,Office Supplies,Paper,OFF-PA-10000167,60,70,3,3,2.1,67.9,7.900000000000006
6305,Office Supplies,Paper,OFF-PA-10002947,10,10,1,2,0.2,9.8,-0.1999999999999993
6306,Office Supplies,Supplies,OFF-SU-10002301,20,20,7,4,0.8,19.2,-0.8000000000000007
6307,Furniture,Chairs,FUR-CH-10003298,80,100,1,5,5.0,95.0,15.0
6308,Office Supplies,Paper,OFF-PA-10004353,40,50,3,5,2.5,47.5,7.5
6309,Furniture,Chairs,FUR-CH-10000229,570,650,3,3,19.5,630.5,60.5
6310,Office Supplies,Labels,OFF-LA-10003930,600,630,8,4,25.2,604.8,4.7999999999999545
6311,Office Supplies,Paper,OFF-PA-10000176,20,20,1,4,0.8,19.2,-0.8000000000000007
6312,Furniture,Furnishings,FUR-FU-10004006,120,130,3,2,2.6,127.4,7.400000000000006
6313,Office Supplies,Storage,OFF-ST-10001932,520,580,3,3,17.4,562.6,42.60000000000002
6314,Technology,Phones,TEC-PH-10000923,10,10,1,2,0.2,9.8,-0.1999999999999993
6315,Office Supplies,Art,OFF-AR-10000380,120,150,4,4,6.0,144.0,24.0
6316,Office Supplies,Labels,OFF-LA-10003930,180,200,2,4,8.0,192.0,12.0
6317,Office Supplies,Paper,OFF-PA-10001815,120,140,3,5,7.0,133.0,13.0
6318,Office Supplies,Paper,OFF-PA-10004082,20,20,2,4,0.8,19.2,-0.8000000000000007
6319,Technology,Phones,TEC-PH-10004071,40,40,5,2,0.8,39.2,-0.7999999999999972
6320,Office Supplies,Paper,OFF-PA-10002377,20,30,6,4,1.2,28.8,8.8
6321,Office Supplies,Paper,OFF-PA-10001800,10,10,2,5,0.5,9.5,-0.5
6322,Office Supplies,Binders,OFF-BI-10002764,10,10,3,3,0.3,9.7,-0.3000000000000007
6323,Office Supplies,Envelopes,OFF-EN-10004459,20,20,2,3,0.6,19.4,-0.6000000000000014
6324,Technology,Machines,TEC-MA-10000423,60,70,3,3,2.1,67.9,7.900000000000006
6325,Office Supplies,Paper,OFF-PA-10002986,20,30,5,4,1.2,28.8,8.8
6326,Office Supplies,Envelopes,OFF-EN-10001434,180,210,4,2,4.2,205.8,25.80000000000001
6327,Office Supplies,Storage,OFF-ST-10000760,10,10,1,4,0.4,9.6,-0.40000000000000036
6328,Furniture,Furnishings,FUR-FU-10002918,250,270,3,2,5.4,264.6,14.600000000000023
6329,Office Supplies,Binders,OFF-BI-10000605,20,20,5,2,0.4,19.6,-0.3999999999999986
6330,Office Supplies,Appliances,OFF-AP-10002311,230,250,4,4,10.0,240.0,10.0
6331,Office Supplies,Storage,OFF-ST-10003123,60,70,2,5,3.5,66.5,6.5
6332,Office Supplies,Art,OFF-AR-10004456,30,40,3,5,2.0,38.0,8.0
6333,Furniture,Furnishings,FUR-FU-10002268,10,10,3,3,0.3,9.7,-0.3000000000000007
6334,Office Supplies,Binders,OFF-BI-10004364,30,30,5,4,1.2,28.8,-1.1999999999999993
6335,Office Supplies,Paper,OFF-PA-10001970,40,50,4,2,1.0,49.0,9.0
6336,Office Supplies,Binders,OFF-BI-10002954,20,20,5,5,1.0,19.0,-1.0
6337,Furniture,Furnishings,FUR-FU-10000672,50,50,4,5,2.5,47.5,-2.5
6338,Technology,Phones,TEC-PH-10004908,290,340,5,5,17.0,323.0,33.0
6339,Technology,Phones,TEC-PH-10003095,70,90,4,2,1.8,88.2,18.200000000000003
6340,Furniture,Chairs,FUR-CH-10002880,180,220,2,4,8.8,211.2,31.19999999999999
6341,Technology,Machines,TEC-MA-10001047,4520,5200,4,5,260.0,4940.0,420.0
6342,Office Supplies,Storage,OFF-ST-10002554,140,160,4,4,6.4,153.6,13.599999999999994
6343,Technology,Accessories,TEC-AC-10004469,100,120,3,4,4.8,115.2,15.200000000000003
6344,Office Supplies,Binders,OFF-BI-10000309,20,30,2,2,0.6,29.4,9.399999999999999
6345,Office Supplies,Binders,OFF-BI-10001765,60,70,2,5,3.5,66.5,6.5
6346,Technology,Phones,TEC-PH-10001619,540,590,3,4,23.6,566.4,26.399999999999977
6347,Office Supplies,Labels,OFF-LA-10002034,20,20,5,4,0.8,19.2,-0.8000000000000007
6348,Office Supplies,Binders,OFF-BI-10000309,10,10,1,3,0.3,9.7,-0.3000000000000007
6349,Office Supplies,Storage,OFF-ST-10000876,40,40,3,2,0.8,39.2,-0.7999999999999972
6350,Office Supplies,Supplies,OFF-SU-10002573,30,40,2,3,1.2,38.8,8.799999999999997
6351,Furniture,Furnishings,FUR-FU-10004622,100,110,5,3,3.3,106.7,6.700000000000003
6352,Technology,Phones,TEC-PH-10002549,330,360,2,5,18.0,342.0,12.0
6353,Office Supplies,Binders,OFF-BI-10004209,0,0,1,3,0.0,0.0,0.0
6354,Office Supplies,Appliances,OFF-AP-10001962,10,10,1,4,0.4,9.6,-0.40000000000000036
6355,Technology,Phones,TEC-PH-10002922,310,340,2,2,6.8,333.2,23.19999999999999
6356,Office Supplies,Storage,OFF-ST-10000642,70,80,5,3,2.4,77.6,7.599999999999994
6357,Office Supplies,Binders,OFF-BI-10001757,20,20,5,5,1.0,19.0,-1.0
6358,Office Supplies,Paper,OFF-PA-10004621,30,30,4,5,1.5,28.5,-1.5
6359,Office Supplies,Paper,OFF-PA-10002262,10,10,1,5,0.5,9.5,-0.5
6360,Technology,Phones,TEC-PH-10004100,80,90,6,3,2.6999999999999997,87.3,7.299999999999997
6361,Office Supplies,Art,OFF-AR-10003582,50,60,2,2,1.2,58.8,8.799999999999997
6362,Office Supplies,Art,OFF-AR-10003179,40,50,7,2,1.0,49.0,9.0
6363,Office Supplies,Binders,OFF-BI-10001670,140,150,5,3,4.5,145.5,5.5
6364,Technology,Machines,TEC-MA-10002073,880,1040,1,2,20.8,1019.2,139.20000000000005
6365,Office Supplies,Paper,OFF-PA-10003797,40,50,8,2,1.0,49.0,9.0
6366,Technology,Phones,TEC-PH-10004006,40,40,1,2,0.8,39.2,-0.7999999999999972
6367,Office Supplies,Supplies,OFF-SU-10000646,210,240,1,4,9.6,230.4,20.400000000000006
6368,Technology,Phones,TEC-PH-10002262,100,120,2,2,2.4,117.6,17.599999999999994
6369,Office Supplies,Binders,OFF-BI-10002082,120,130,5,2,2.6,127.4,7.400000000000006
6370,Furniture,Furnishings,FUR-FU-10001756,30,40,5,4,1.6,38.4,8.399999999999999
6371,Furniture,Bookcases,FUR-BO-10002598,90,110,2,5,5.5,104.5,14.5
6372,Furniture,Furnishings,FUR-FU-10001934,80,80,4,5,4.0,76.0,-4.0
6373,Office Supplies,Art,OFF-AR-10001130,10,10,3,2,0.2,9.8,-0.1999999999999993
6374,Technology,Accessories,TEC-AC-10002049,300,370,3,2,7.4,362.6,62.60000000000002
6375,Furniture,Chairs,FUR-CH-10001394,450,560,2,5,28.0,532.0,82.0
6376,Office Supplies,Storage,OFF-ST-10000798,90,100,5,4,4.0,96.0,6.0
6377,Office Supplies,Labels,OFF-LA-10000134,0,0,2,4,0.0,0.0,0.0
6378,Furniture,Furnishings,FUR-FU-10002364,10,10,2,4,0.4,9.6,-0.40000000000000036
6379,Technology,Accessories,TEC-AC-10004571,80,100,1,3,3.0,97.0,17.0
6380,Office Supplies,Storage,OFF-ST-10003692,240,290,5,2,5.8,284.2,44.19999999999999
6381,Office Supplies,Fasteners,OFF-FA-10001883,40,50,8,3,1.5,48.5,8.5
6382,Furniture,Bookcases,FUR-BO-10004015,260,300,5,4,12.0,288.0,28.0
6383,Technology,Phones,TEC-PH-10000141,130,160,4,4,6.4,153.6,23.599999999999994
6384,Office Supplies,Binders,OFF-BI-10001597,30,30,4,3,0.8999999999999999,29.1,-0.8999999999999986
6385,Technology,Accessories,TEC-AC-10003628,40,50,2,3,1.5,48.5,8.5
6386,Technology,Accessories,TEC-AC-10002331,60,60,8,3,1.7999999999999998,58.2,-1.7999999999999972
6387,Office Supplies,Binders,OFF-BI-10001098,0,0,1,4,0.0,0.0,0.0
6388,Office Supplies,Paper,OFF-PA-10001204,10,10,2,3,0.3,9.7,-0.3000000000000007
6389,Office Supplies,Storage,OFF-ST-10000991,190,230,2,2,4.6000000000000005,225.4,35.400000000000006
6390,Office Supplies,Envelopes,OFF-EN-10000056,280,310,5,5,15.5,294.5,14.5
6391,Office Supplies,Paper,OFF-PA-10003349,10,10,2,2,0.2,9.8,-0.1999999999999993
6392,Office Supplies,Paper,OFF-PA-10001471,10,10,2,5,0.5,9.5,-0.5
6393,Office Supplies,Labels,OFF-LA-10003190,10,10,2,3,0.3,9.7,-0.3000000000000007
6394,Office Supplies,Fasteners,OFF-FA-10000621,20,20,6,2,0.4,19.6,-0.3999999999999986
6395,Furniture,Furnishings,FUR-FU-10002937,380,400,4,4,16.0,384.0,4.0
6396,Office Supplies,Storage,OFF-ST-10004507,20,20,1,2,0.4,19.6,-0.3999999999999986
6397,Office Supplies,Binders,OFF-BI-10000279,20,20,2,3,0.6,19.4,-0.6000000000000014
6398,Office Supplies,Art,OFF-AR-10003651,10,10,2,3,0.3,9.7,-0.3000000000000007
6399,Technology,Phones,TEC-PH-10003601,770,820,5,2,16.4,803.6,33.60000000000002
6400,Office Supplies,Labels,OFF-LA-10002195,20,20,8,4,0.8,19.2,-0.8000000000000007
6401,Office Supplies,Art,OFF-AR-10000380,210,230,6,2,4.6000000000000005,225.4,15.400000000000006
6402,Furniture,Bookcases,FUR-BO-10000330,220,240,2,3,7.199999999999999,232.8,12.800000000000011
6403,Office Supplies,Binders,OFF-BI-10000591,0,0,1,4,0.0,0.0,0.0
6404,Furniture,Furnishings,FUR-FU-10001731,10,10,3,4,0.4,9.6,-0.40000000000000036
6405,Technology,Phones,TEC-PH-10001198,150,180,3,2,3.6,176.4,26.400000000000006
6406,Furniture,Chairs,FUR-CH-10002331,510,570,2,3,17.099999999999998,552.9,42.89999999999998
6407,Office Supplies,Storage,OFF-ST-10002370,120,150,7,4,6.0,144.0,24.0
6408,Furniture,Chairs,FUR-CH-10003981,770,900,5,3,27.0,873.0,103.0
6409,Office Supplies,Art,OFF-AR-10001446,40,50,5,2,1.0,49.0,9.0
6410,Office Supplies,Paper,OFF-PA-10000300,50,50,3,3,1.5,48.5,-1.5
6411,Technology,Phones,TEC-PH-10004071,10,10,1,2,0.2,9.8,-0.1999999999999993
6412,Office Supplies,Paper,OFF-PA-10003134,70,80,2,4,3.2,76.8,6.799999999999997
6413,Office Supplies,Binders,OFF-BI-10002735,90,100,3,4,4.0,96.0,6.0
6414,Technology,Accessories,TEC-AC-10004510,90,100,6,2,2.0,98.0,8.0
6415,Office Supplies,Binders,OFF-BI-10004099,10,10,5,5,0.5,9.5,-0.5
6416,Office Supplies,Paper,OFF-PA-10003395,70,80,1,3,2.4,77.6,7.599999999999994
6417,Technology,Phones,TEC-PH-10002890,100,110,4,5,5.5,104.5,4.5
6418,Office Supplies,Fasteners,OFF-FA-10004968,10,10,2,3,0.3,9.7,-0.3000000000000007
6419,Office Supplies,Supplies,OFF-SU-10001218,20,20,2,3,0.6,19.4,-0.6000000000000014
6420,Furniture,Chairs,FUR-CH-10002084,320,370,3,5,18.5,351.5,31.5
6421,Office Supplies,Art,OFF-AR-10004269,10,10,3,4,0.4,9.6,-0.40000000000000036
6422,Office Supplies,Storage,OFF-ST-10001128,300,330,3,4,13.200000000000001,316.8,16.80000000000001
6423,Technology,Accessories,TEC-AC-10002006,90,110,7,4,4.4,105.6,15.599999999999994
6424,Furniture,Chairs,FUR-CH-10003956,410,450,8,4,18.0,432.0,22.0
6425,Office Supplies,Paper,OFF-PA-10000552,20,20,3,2,0.4,19.6,-0.3999999999999986
6426,Technology,Copiers,TEC-CO-10004722,7310,8400,4,3,252.0,8148.0,838.0
6427,Office Supplies,Binders,OFF-BI-10004308,10,10,1,3,0.3,9.7,-0.3000000000000007
6428,Office Supplies,Paper,OFF-PA-10000029,10,10,2,2,0.2,9.8,-0.1999999999999993
6429,Technology,Phones,TEC-PH-10004080,100,120,3,3,3.5999999999999996,116.4,16.400000000000006
6430,Office Supplies,Storage,OFF-ST-10001558,30,30,2,5,1.5,28.5,-1.5
6431,Furniture,Tables,FUR-TA-10001768,870,950,6,3,28.5,921.5,51.5
6432,Office Supplies,Binders,OFF-BI-10002982,10,10,7,2,0.2,9.8,-0.1999999999999993
6433,Furniture,Furnishings,FUR-FU-10001468,340,410,3,5,20.5,389.5,49.5
6434,Office Supplies,Paper,OFF-PA-10001838,20,20,5,4,0.8,19.2,-0.8000000000000007
6435,Technology,Phones,TEC-PH-10002890,150,180,5,4,7.2,172.8,22.80000000000001
6436,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,0.8,39.2,-0.7999999999999972
6437,Office Supplies,Storage,OFF-ST-10000025,450,480,5,5,24.0,456.0,6.0
6438,Technology,Phones,TEC-PH-10004389,250,300,3,5,15.0,285.0,35.0
6439,Furniture,Tables,FUR-TA-10000577,890,970,4,2,19.400000000000002,950.6,60.60000000000002
6440,Furniture,Chairs,FUR-CH-10003298,550,590,5,2,11.8,578.2,28.200000000000045
6441,Office Supplies,Art,OFF-AR-10001860,30,30,5,3,0.8999999999999999,29.1,-0.8999999999999986
6442,Office Supplies,Storage,OFF-ST-10003123,80,100,3,4,4.0,96.0,16.0
6443,Office Supplies,Paper,OFF-PA-10001295,40,40,2,5,2.0,38.0,-2.0
6444,Office Supplies,Labels,OFF-LA-10000407,20,20,5,3,0.6,19.4,-0.6000000000000014
